# J2K model output
# 
#date/time	precip	tmeam	rhum	sunh	rain	snow	solRad	netRad	potETP
1984-04-15 07:30	0.0	9.4	59.03319815055569	10.3	0.0	0.0	19.974544941533825	10.353807199026647	3.190106246679738
1984-04-16 07:30	7.59	4.25	85.0640928463857	0.0	7.59	0.0	8.049766445399348	8.298861796606674	1.1545949873212784
1984-04-17 07:30	0.0	-0.15	90.08084579208303	3.8	0.0	0.0	12.56627990672516	9.292495238007186	0.8320110026186894
1984-04-18 07:30	0.0	1.1	70.02656947581775	8.5	0.0	0.0	18.16900708546621	10.401609157857411	1.5835701353942249
1984-04-19 07:30	0.0	3.75	58.04842885887119	12.3	0.0	0.0	22.743651098996775	11.14250138564358	2.266055638521369
1984-04-20 07:30	0.0	6.45	50.024442833403256	9.7	0.0	0.0	19.772799624257217	10.585774406357185	2.9481872092487147
1984-04-21 07:30	0.0	9.3	50.95565419216219	11.3	0.0	0.0	21.764605328622725	11.022647115305634	3.325776081503796
1984-04-22 07:30	0.0	12.0	45.97141763072295	10.1	0.0	0.0	20.433947193504018	10.798679588235204	4.104207056829132
1984-04-23 07:30	0.0	9.0	63.05668977344191	11.7	0.0	0.0	22.433643797107685	11.598273258191364	2.86697766561669
1984-04-24 07:30	0.0	5.35	69.01460504130031	10.4	0.0	0.0	20.972794189591582	11.428227601271029	2.111228435684671
1984-04-25 07:30	0.0	6.25	55.968811203309635	12.7	0.0	0.0	23.81847284488948	11.847744812146178	2.7959400857490353
1984-04-26 07:30	0.0	8.0	58.051610041746194	11.2	0.0	0.0	22.108143347512954	11.652664629087921	2.9473039271459576
1984-04-27 07:30	0.18	1.5	61.06372388633964	12.1	0.1485	0.03150000000000001	23.278435531385682	12.018774271019232	2.0265810226357046
1984-04-28 07:30	1.84	-1.05	85.01663086835583	1.8	0.34500000000000003	1.495	10.929219743047318	9.388365198131694	0.901325589158016
1984-04-29 07:30	0.0	0.75	77.01872346520192	11.5	0.0	0.0	22.72301748572219	12.272509835869945	1.3936541180257151
1984-04-30 07:30	12.16	2.55	88.93158461994364	1.9	12.16	0.0	11.164971604517334	9.495739444711475	0.9409813704286059
