#rain.dat		rainfall																						
@dataValueAttribs																								
rain	0	9999	mm																					
@dataSetAttribs																								
missingDataVal	-9999																							
dataStart	01.02.1993 07:30																							
dataEnd	31.12.1999 07:30																							
tres	d																							
@statAttribVal																								
name	Serala	New Agatha	Monavein	Mamathola	Thabina	Letaba	Berlyn	Haenertsburg	Letaba Drift	Broederstrom	Glenshiel	Stampblokfo	Eiland	Black Hilss	Modjadji Na	Merensky	Zomerkomst	Duiwelskloo	Westphalia	Vergelegen	Belvedere	De Hoek	Kondowi	
ID	635873W	679267W	679268W	679209W	679508W	679562A	679654W	678776W	679086W	678858W	678836W	678863W	680280W	680225W	679608W	679227W	679197W	679194W	679164W	679141W	679135W	679019W	680494W	
20.02.1997	7:30	0	0.5	1.5	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	1.5	0	0.4	0
21.02.1997	7:30	0	0	0	0	0	10.8	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
22.02.1997	7:30	0	0	24	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	18.5	0	2	10	4.4	0
23.02.1997	7:30	4.5	34	5.5	22	6.1	11.1	1.4	11	6.4	28	8	18	0.3	0	7	8	16.5	4.5	21.5	4.5	4.5	13.7	3.1
24.02.1997	7:30	0	9	10	12	0	10.7	0	0	0	16	5	9.5	0	0	0	6	6.2	7.5	7	12	13	9.6	0
25.02.1997	7:30	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5	0	6.4	0
26.02.1997	7:30	14	0	24.3	12	38.3	10.4	0	10.5	19.6	26.5	17	24	80.6	80	10.5	20	17	13.5	13.3	17.5	18.5	19	34.6
27.02.1997	7:30	6.5	19	16	14	6.5	11.5	52	9	9.4	30.1	13.5	18	2	1.5	0	6	9	13	17	12.5	20	22.6	3.7
28.02.1997	7:30	0	9	5.6	0	0	5.1	2.3	0	4.6	15	8	10	3.1	0	0	0	0	9.5	7.5	0	5	13.4	4.6
01.03.1997	7:30	4	0	0	0	0	0	3.8	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0.7	6.1
02.03.1997	7:30	0	0	0	0	5.1	10.2	4.8	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.03.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	61.5	0	0	0	0	0	0	0	0	0	0	7.2
04.03.1997	7:30	106	114.5	137	142	16.6	10.2	7.2	56	91	8.7	52	88	14.3	0	0	149	0	4.5	0	98.5	5.5	61	10.9
05.03.1997	7:30	169	146.6	108	121	26.7	9.6	14.8	89	105.8	67	110	0	8.7	9	45	0	87	29.5	48.1	74	53	73.6	6.5
06.03.1997	7:30	0	0	0	0	0	10.2	5.7	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
07.03.1997	7:30	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.03.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.03.1997	7:30	33	10.5	11.2	23.5	4.2	10.2	7.3	11.5	8.3	26	10.5	21.5	10	6.5	15	0	7.5	27	32.2	7	32.5	15.8	7.3
10.03.1997	7:30	0	0	0	0	6.5	10.2	4.5	0	0	0	0	0	0.1	0	0	0	87	0	0	7.5	0	4.2	5.9
11.03.1997	7:30	5	25.5	0	10	9.1	9.8	5.2	0	27	88	13	48	0	0	0	92	0	85	77.7	79	96.5	86.2	6.3
12.03.1997	7:30	12.5	22.5	10.5	19	4.4	10.2	3.9	23	0	49	20	28	0	0	0	13.5	11	13.5	12.6	25	21.5	36.9	5.7
13.03.1997	7:30	0	7.5	9.1	0	0	10.2	0	2.5	0	12.8	5	5.5	0	0	0	0	5.5	1	1.5	8	5	10.3	0
14.03.1997	7:30	0	0	0	0	0	7.3	0	0	0	2	2	1.5	0	0	0	0	0	1	0	3	2.5	2.5	0
15.03.1997	7:30	0	0	3.5	0	0	0	0	0	0	6.2	2	2	0	0	3.5	0	0	1	0	2	0.5	3.8	0
16.03.1997	7:30	0	5	0	0	4.5	10.2	3.9	3	0	2.5	0.5	0	0	0	0	0	2	1.5	0	1	0	1.5	5.7
17.03.1997	7:30	0	4	4.5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	2	1.9	0
18.03.1997	7:30	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.1	0
19.03.1997	7:30	5	0	0	0	9	10.2	5.2	0	0	0	0	0	0	23.5	0	3	0	0	0	0	0	0.5	6.3
20.03.1997	7:30	0	0.8	0	0	10.1	10.2	6.8	0	0	1.5	0	0	4	21	2	3	0	1	6.5	0	2	2.2	7
21.03.1997	7:30	0	0	11	0	0	0	3	0	6.2	2	3	0	0.7	0	9	0	0	0	0	2.5	0	5.1	5.2
22.03.1997	7:30	0	0	6.5	0	0	0	0	0	0	8.3	0	0	0	0	0	0	0	0	0	2.5	0	0	0
23.03.1997	7:30	0	25.5	0	22	4.3	10.2	3.9	2	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1	0
24.03.1997	7:30	0	1.5	0	0	0	0	2.8	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0.1	5.7
25.03.1997	7:30	0	0	0	0	4.9	9.9	4.9	0	0	0	0	0	0.2	2.5	0	0	60.5	0	0	0.5	0	67.7	5.1
26.03.1997	7:30	25	108.5	78	37	0	0	0	1.5	36.2	84.5	19	51.5	2.5	0	0	46.5	0	6.8	0	50	0	1.8	6.1
27.03.1997	7:30	0	0	7.5	0	0	0	0	0	0	3.5	1	1.5	0	0	0	0	0	0	0	0.7	0	0	0
28.03.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.03.1997	7:30	0	0	0	0	14.3	10.2	8.4	8.5	16.4	16.5	16.5	14.5	5.3	30	2	0	3.5	0.2	0	7.5	116	11.8	7.8
30.03.1997	7:30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0.2	0	0	0
31.03.1997	7:30	0	10.5	0	0	0	9.9	0	0	0.5	0	0	0	0	0	0	0	0	0.1	59.8	0.2	0	0	4.4
01.04.1997	7:30	0	2	0	14	0	6.3	1.2	0	0.7	0.9	1	1.5	2.2	0	0	25	7	0.1	0	4	1	3.9	3.3
02.04.1997	7:30	17	22.5	0	24	6.3	6.1	3.8	0	5.8	12	6	21.5	9	10	0	10	20	17.5	18.6	27	19.5	20	4.2
03.04.1997	7:30	0	7	0	5.5	1.9	5.6	5.8	5	19.3	8	3	6	1.7	5	0	17	4.5	16.5	10	7	0	8	2.7
04.04.1997	7:30	19	0	0	0	0	1.6	2.2	0	16.7	0	3	8.9	0	0	0	0	0	0	0	2.5	0	2.8	0
05.04.1997	7:30	0	0	0	0	0	0	0	0	8.4	4.5	6	1.5	0	0	0	0	0	0	0	0.2	0	3.2	0
06.04.1997	7:30	0	29	0	6.5	5.5	4.8	4	11	6.1	0	3	0	0.5	0	0	0	0	1.5	0	0	0	0	3.4
07.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0
12.04.1997	7:30	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.5	0	1.9	0
13.04.1997	7:30	0	3	0	0	0	0	1.7	0	0	0.5	0	0	0.6	0	0	0	0	0	0	0.6	0	1.9	2.5
14.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	1.8	0
15.04.1997	7:30	0	0.1	0	0	0	0	0	0	0	0	0.5	0	0.4	0	0	0	0	0	0	11	0	1.5	2.4
16.04.1997	7:30	0	1.5	0	23	0	4.9	1.6	0	6.6	0	2.5	2.5	0	0	0	0	3	0	0	0	0	7.2	0
17.04.1997	7:30	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.04.1997	7:30	3	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.04.1997	7:30	5.5	0	0	10.9	4.2	4.8	3.3	6	5.5	0	6	0	0	0	0	0	0	0	0	0	0	0	3.1
21.04.1997	7:30	0	0	0	0	0	0	0	0	1.7	2.3	0	2	0	0	0	0	0	0	0	0	0	2.3	0
22.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0
28.04.1997	7:30	0	0	0	0	0	0	0	0	6	0	0.5	0	0	0	0	0	0	0	0	0.1	0	1.5	0
29.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0.2	0	1.5	0
30.04.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.05.1997	7:30	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.5	0	0.7	0
04.05.1997	7:30	0	0.6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
05.05.1997	7:30	0	2	2	0	0	0	0	0	1.3	3.5	0	1.5	0	0	0	0	0	0	0	0	0	2.4	0
06.05.1997	7:30	0	0	0	0	0	0	0	0	0.9	0	1	2	0	0	0	0	0	0	0	2	0	0	0
07.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	15	0	1.2	0
08.05.1997	7:30	0	0	0	0	0	5.1	0	0	1.7	2.5	9	3	0	0	0	8	0	15	0	0	3	6.5	0
09.05.1997	7:30	7	0	1.6	0	0	0	0	0	11.6	0	0	13	0	0	0	0	0	1.6	0	0	8	0	0
10.05.1997	7:30	0	0	0	0	0	0	0	0	0	3	0.5	0	0	0	0	0	0	0	0	0	0	2.1	0
11.05.1997	7:30	0	2	0	0	6	0	3.9	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8
12.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.05.1997	7:30	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.6	0
16.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.05.1997	7:30	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
18.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.05.1997	7:30	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
21.05.1997	7:30	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0
22.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.05.1997	7:30	0	0	0	0	3.3	0	2.2	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	2.3
24.05.1997	7:30	0	0	0	0	6.2	0	4	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	2.8
25.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0
26.05.1997	7:30	6.5	4.5	5	0	4.3	5	5.2	6	9.2	5.5	9	9.5	6	0	0	0	0	4.5	5	4	8	4.7	3.2
27.05.1997	7:30	0	0	0	9	0	0	0.7	0	1.2	0	0	0	0	0	0	0	0	0	0	1	0	0.9	1.9
28.05.1997	7:30	9	4	4.5	10.5	4.2	5	5.9	5	6.8	4.5	0	8	1.5	0	0	0	0	1.5	0	1.5	0.7	3.4	3.4
29.05.1997	7:30	2.5	3	2.9	0	0	0	0	0	0	0	0	2	7.9	0	0	0	0	1	0	1	1	0.9	0
30.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0
31.05.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.06.1997	7:30	0	0	0	0	1.7	4.7	1.3	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8
11.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0
12.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.06.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.07.1997	7:30	0.1	3	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.4	0
10.07.1997	7:30	0	1.5	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2.3	0
11.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
21.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.07.1997	7:30	3	2	2	0	0	3.9	0	0	0	3.5	0.5	0	0	0	0	9	1.6	0	0	1.5	4.5	2.6	0
29.07.1997	7:30	0	10.5	9.5	0	0	4.2	0	0	3.6	13.5	12	11	0	0	0	0	8.5	0	10	15.5	11	19.2	0
30.07.1997	7:30	3.5	0	1	0	0	0	0	0	3.4	2	1	0	0.2	0	0	0	0	0	0.5	2	0	2.2	0
31.07.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.8	0
01.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.08.1997	7:30	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0
05.08.1997	7:30	0	1.7	0	0	0	0	3.3	0	1.7	0.8	1	0	4	0	0	0	0	1	0	0.5	0	1.7	2.2
06.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
08.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
18.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	1.3	0
21.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.08.1997	7:30	0	0	0	0	0	0	0	0	0	7.5	1	4	0	0	0	0	0	0	0	2	0	4.7	0
24.08.1997	7:30	0	0.7	0	0	0	0	0	0	1.2	1.4	0	0	0	0	0	0	0	0	0	0	0	1.6	0
25.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.08.1997	7:30	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.08.1997	7:30	0.6	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0.5	0	1.8	0
28.08.1997	7:30	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.08.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.08.1997	7:30	0	0.4	0	0	2	3.6	0.8	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	4.8	1
01.09.1997	7:30	0.5	1.5	0	0	0	0	0	1	0	0.8	1	0	0	0	0	0	0	0	0	6	0.5	2.1	0
02.09.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.1	1.1	0
03.09.1997	7:30	0	0	0	0	0	6.6	2	0	0	0	0	0	0	0	0	0	2.5	0	0	0.1	0	3.1	2.8
04.09.1997	7:30	0	2	2.4	0	1	0	0	0	1.8	3	2.5	4	0	0	0	0	0	2.5	0	1.5	1.8	3.4	0
05.09.1997	7:30	0	0	1.6	0	0	0	1.7	0	2.2	0	0	1.5	0.1	1.3	0	0	0	1	0	3	0.7	0	2.6
06.09.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07.09.1997	7:30	1.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0.5	8	1.4	0
08.09.1997	7:30	8	18	12	22	2	7.2	2.4	10.5	14.2	11	7.5	10	0.2	2.3	0	8	6.5	4	0	3	22	6.4	3
09.09.1997	7:30	7.5	34	44	16	4.5	7.9	11.6	13	8.4	38.5	18.5	0	15	10.3	30	20	12.5	10	24.9	19.5	42.5	27.1	9
10.09.1997	7:30	4	39	37.9	9	18.5	8.8	15.2	11.5	18.2	40	17	20.5	14	10.1	24	17	27	32	29.9	38	1.1	42.3	11.3
11.09.1997	7:30	0	0.5	2.1	8.9	0	6.7	2.1	1.5	2.7	3.2	2	4.5	0.8	2.1	0	0	0	1.5	2	0	8.5	1.9	2.8
12.09.1997	7:30	0	0	5.1	10	0	0	0	0	7.4	26	11	2.5	0	0	0	6.5	0	6	0	10	15.5	8.2	0
13.09.1997	7:30	0	0	6	5	0	0	0	0	8.5	20	20.5	4	0	0	12	0	0	17	0	12.5	1.2	14.5	0
14.09.1997	7:30	20	19	2.5	16	6.5	7.3	3.8	17.5	0.6	18.5	5	4	0.4	2.3	0	3	10.5	1	21.5	2.5	1	16.1	3.9
15.09.1997	7:30	0	0.5	0	0	0	6.5	0	0.5	0	0.6	1	0	0	0	2	0	0	2	1.5	0	0	3.2	0
16.09.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.09.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1.3	0
18.09.1997	7:30	14	2	4	0	1	6.5	2.5	0	7	1	2	0	0.9	4.1	0	0	0	6	7.5	1	7.1	9.2	3.1
19.09.1997	7:30	0	0	1.7	0	0	0	0	0	1.2	26.8	0.5	0	0	0	0	0	0	2.5	6.5	2	0	2.8	0
20.09.1997	7:30	0	0	0	0	0	0	0	0	2	0.6	0	0	0	0	0	0	0	0	0	0.5	0	1.4	0
21.09.1997	7:30	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.09.1997	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.09.1997	7:30	0	0	0	0	0	6.5	0	4	5.4	0	2	0	0	0	0	0	0	0	0	2	0	2.6	0
24.09.1997	7:30	0.5	0.6	0	0	0	0	0	0	0.6	0.4	0.5	2	0	0	0	0	0	0	0	0.5	0	1.5	0
25.09.1997	7:30	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
