# rain.dat rainfall uncorrected							
@dataValueAttribs							
rain	0	9999	mm				
@dataSetAttribs							
missingDataVal	-99						
dataStart	01.01.1970	07:30:00					
dataEnd	31.12.2000	07:30:00					
tres	d						
@statAttribVal							
name		TANNA	OETTERSDORF	PAHREN	STAITZ (TAL	GOEHREN-DOE	GOESCHITZ
30.11.1970	07:30:00	1.467298455	1.174161619	0.617582193	1.174161619	1.174161619	1.863710238
01.12.1970	07:30:00	3.465314609	6.075036824	4.770129582	6.075036824	6.075036824	5.472799523
02.12.1970	07:30:00	3.06406916	1.07807131	1.07807131	1.07807131	0.983371967	0
03.12.1970	07:30:00	4.569362904	6.275767991	5.773925864	6.275767991	6.476491133	5.372421101
04.12.1970	07:30:00	3.866725628	4.46898035	0	4.46898035	4.368598845	4.268218851
05.12.1970	07:30:00	6.075036824	2.663139914	5.071278749	2.663139914	2.7633302	5.372421101
06.12.1970	07:30:00	1.174161619	0.593699457	0.890741403	0.593699457	0.593699457	0.801360808
07.12.1970	07:30:00	0	0.801360808	0.617582193	0.801360808	0.801360808	0.617582193
08.12.1970	07:30:00	0	0.593699457	0.617582193	0.593699457	0.593699457	0
09.12.1970	07:30:00	0.890741403	0.617582193	0	0.617582193	0.617582193	0.617582193
10.12.1970	07:30:00	0	0.593699457	0.617582193	0.593699457	0.593699457	0
11.12.1970	07:30:00	0	0	0	0	0	0
12.12.1970	07:30:00	0	0	0	0	0	0
13.12.1970	07:30:00	0	0.593699457	0	0.593699457	0.593699457	0
14.12.1970	07:30:00	2.362815693	2.362815693	0	2.362815693	2.562986113	1.467298455
15.12.1970	07:30:00	0	0.643966595	1.56599767	0.643966595	0.643966595	0
16.12.1970	07:30:00	0	0	0.617582193	0	0	0
17.12.1970	07:30:00	0	0	0	0	0	0
18.12.1970	07:30:00	0	0	0	0	0	0.643966595
19.12.1970	07:30:00	0	0	0	0	0	0
20.12.1970	07:30:00	0	0.643966595	0	0.643966595	0.643966595	1.07807131
21.12.1970	07:30:00	4.167840892	4.067465566	0.643966595	4.067465566	4.268218851	1.665007307
22.12.1970	07:30:00	1.168946893	1.056733275	2.444812697	1.056733275	1.10297199	2.155499678
23.12.1970	07:30:00	2.059820502	2.059820502	2.444812697	2.059820502	2.059820502	0
24.12.1970	07:30:00	2.73656317	2.251597368	3.1280434	2.251597368	2.155499678	2.541839741
25.12.1970	07:30:00	1.501023194	1.10297199	1.063958636	1.10297199	2.251597368	1.10297199
26.12.1970	07:30:00	0	0	1.063958636	0	1.10297199	1.063958636
27.12.1970	07:30:00	0	0	0	0	0	0
28.12.1970	07:30:00	3.619992315	3.521425924	3.619992315	3.521425924	3.521425924	3.226239608
29.12.1970	07:30:00	0	0	0	0	0	1.056733275
30.12.1970	07:30:00	16.37778059	13.28072283	13.28072283	13.28072283	13.38060568	11.18366979
31.12.1970	07:30:00	2.444812697	1.10297199	1.501023194	1.10297199	1.10297199	1.168946893
01.01.1971	07:30:00	0	0	1.063958636	1.063958636	1.063958636	0
02.01.1971	07:30:00	1.063958636	0	1.063958636	0	0	1.063958636
03.01.1971	07:30:00	0	0	0	1.063958636	1.063958636	1.063958636
04.01.1971	07:30:00	0	0	0	0	0	0
05.01.1971	07:30:00	0	0	0	0	0	0
06.01.1971	07:30:00	0	0	0	0	0	0
07.01.1971	07:30:00	0	0	0	0	0	0
08.01.1971	07:30:00	0	0	0	0	0	0
09.01.1971	07:30:00	0	0	0	0	0	0
10.01.1971	07:30:00	0	0	0	0	0	0
11.01.1971	07:30:00	0	0	0	0	0	0
12.01.1971	07:30:00	0	0	0	0	0	0
13.01.1971	07:30:00	0	0	0	0	0	0
14.01.1971	07:30:00	0	0	0	0	0	0
15.01.1971	07:30:00	4.212754671	1.68322544	1.412593455	2.932014015	2.932014015	0
16.01.1971	07:30:00	1.68322544	1.10297199	1.063958636	1.056733275	1.168946893	1.68322544
17.01.1971	07:30:00	0	0	0	0	0	0
18.01.1971	07:30:00	0	0	0	0	0	0
19.01.1971	07:30:00	2.932014015	1.168946893	1.063958636	0	0	1.056733275
20.01.1971	07:30:00	0	0	0	0	0	0
21.01.1971	07:30:00	0	0	0	0	0	0
22.01.1971	07:30:00	0	0	0	0	0	0
23.01.1971	07:30:00	3.866725628	0.983371967	1.271227227	2.963799086	2.963799086	0
24.01.1971	07:30:00	2.063050667	2.663139914	2.462875389	2.963799086	3.06406916	3.565655917
25.01.1971	07:30:00	0	0	0.617582193	0.617582193	0.617582193	0
26.01.1971	07:30:00	3.766362679	0.717480261	0.717480261	0.890741403	0.890741403	0.617582193
27.01.1971	07:30:00	2.7633302	0.617582193	0.890741403	2.7633302	2.863551465	0
28.01.1971	07:30:00	1.56599767	0	0.593699457	0.890741403	0.801360808	0.643966595
29.01.1971	07:30:00	0	0	0	0	0	0.717480261
30.01.1971	07:30:00	0	0	0	0	0	0
31.01.1971	07:30:00	0	0	0.617582193	0	0	0.617582193
01.02.1971	07:30:00	2.251597368	2.251597368	1.870050822	2.059820502	2.155499678	1.68322544
02.02.1971	07:30:00	1.056733275	1.063958636	1.056733275	1.063958636	1.063958636	0
03.02.1971	07:30:00	5.104916407	5.104916407	5.30351175	4.608919348	4.708055705	5.601579092
04.02.1971	07:30:00	1.467298455	0.983371967	0.643966595	0.983371967	0.890741403	0.890741403
05.02.1971	07:30:00	0	0	0.643966595	0.801360808	0.801360808	0.617582193
06.02.1971	07:30:00	0	0.890741403	0.617582193	0.643966595	0.643966595	0.617582193
07.02.1971	07:30:00	3.164358374	2.362815693	1.271227227	1.56599767	1.665007307	1.963316409
08.02.1971	07:30:00	6.376130583	5.071278749	4.067465566	3.465314609	3.465314609	4.268218851
09.02.1971	07:30:00	0	0	0	0	0	0.617582193
10.02.1971	07:30:00	0	0	0	0	0	0.617582193
11.02.1971	07:30:00	0	0	0	0	0	1.063958636
12.02.1971	07:30:00	0	0	1.467298455	0	0	0
13.02.1971	07:30:00	2.863551465	1.467298455	0.890741403	0.890741403	0.983371967	2.063050667
14.02.1971	07:30:00	0	0.643966595	0	0	0	0
15.02.1971	07:30:00	0	0	0.593699457	0	0	0
16.02.1971	07:30:00	0	0.617582193	0.593699457	0	0	0.617582193
17.02.1971	07:30:00	0.593699457	0	0.617582193	0.617582193	0.617582193	0.617582193
18.02.1971	07:30:00	0	0.617582193	0.593699457	0	0	0.617582193
19.02.1971	07:30:00	2.562986113	2.863551465	0	7.379640756	7.479979956	0.617582193
20.02.1971	07:30:00	0	0	0	0	0	0.593699457
21.02.1971	07:30:00	3.565655917	2.162890142	4.268218851	2.362815693	2.262816675	5.773925864
22.02.1971	07:30:00	4.167840892	4.569362904	1.467298455	4.368598845	4.569362904	3.465314609
23.02.1971	07:30:00	4.770129582	4.669746101	4.268218851	2.362815693	2.362815693	3.565655917
24.02.1971	07:30:00	2.562986113	2.162890142	4.770129582	1.56599767	1.665007307	1.665007307
25.02.1971	07:30:00	3.66600572	3.465314609	3.66600572	4.167840892	4.368598845	3.164358374
26.02.1971	07:30:00	4.014939888	4.509818588	2.834208074	3.029963993	2.932014015	2.541839741
27.02.1971	07:30:00	2.444812697	1.96463771	2.639099223	1.870050822	2.059820502	1.591393636
28.02.1971	07:30:00	13.78015448	13.08096261	12.98108531	8.888448709	9.187696058	4.509818588
01.03.1971	07:30:00	2.155499678	2.059820502	1.776189352	1.412593455	1.412593455	2.348051671
02.03.1971	07:30:00	1.412593455	1.168946893	0	1.063958636	1.063958636	1.063958636
03.03.1971	07:30:00	2.155499678	1.168946893	1.412593455	1.244928994	1.326834926	1.056733275
04.03.1971	07:30:00	4.509818588	6.496777219	4.113822307	4.608919348	4.509818588	4.113822307
05.03.1971	07:30:00	1.501023194	2.348051671	2.639099223	1.10297199	1.10297199	2.639099223
06.03.1971	07:30:00	2.155499678	1.501023194	1.776189352	1.10297199	1.10297199	1.056733275
07.03.1971	07:30:00	3.619992315	2.639099223	2.251597368	1.96463771	2.059820502	1.776189352
08.03.1971	07:30:00	0	0	1.063958636	0	0	1.056733275
09.03.1971	07:30:00	4.608919348	4.014939888	2.932014015	2.834208074	2.932014015	3.619992315
10.03.1971	07:30:00	2.639099223	1.591393636	1.68322544	1.870050822	1.870050822	1.063958636
11.03.1971	07:30:00	1.412593455	1.412593455	1.056733275	1.063958636	1.063958636	0
12.03.1971	07:30:00	1.326834926	0	0	1.063958636	1.063958636	0
13.03.1971	07:30:00	0	0	0	0	0	0
14.03.1971	07:30:00	0	0	0	0	0	0.617582193
15.03.1971	07:30:00	0	0.593699457	0	1.963316409	2.063050667	0.617582193
16.03.1971	07:30:00	1.963316409	0.717480261	1.863710238	1.665007307	1.467298455	0.617582193
17.03.1971	07:30:00	0	0	0	0	0	0
18.03.1971	07:30:00	0	0	0	0	0	0.617582193
19.03.1971	07:30:00	0	0	1.467298455	1.764261312	1.764261312	0.643966595
20.03.1971	07:30:00	0	0	0	0	0	0
21.03.1971	07:30:00	0.593699457	0.593699457	0.617582193	0.593699457	0.593699457	0.593699457
22.03.1971	07:30:00	3.967093553	3.967093553	5.673552013	6.877912382	7.078610204	4.46898035
23.03.1971	07:30:00	0.717480261	0.617582193	0.617582193	0	0	0.617582193
24.03.1971	07:30:00	1.36899972	0	0.617582193	0.617582193	0.617582193	0.801360808
25.03.1971	07:30:00	1.56599767	1.56599767	1.07807131	1.56599767	1.665007307	1.271227227
26.03.1971	07:30:00	0	0.617582193	0.617582193	1.665007307	1.467298455	0.617582193
27.03.1971	07:30:00	1.665007307	0	0.593699457	0.617582193	0.617582193	0.983371967
28.03.1971	07:30:00	0	0.983371967	0	0	0	0
29.03.1971	07:30:00	0	0.593699457	0	0.617582193	0	0.617582193
30.03.1971	07:30:00	0.643966595	0.890741403	0.643966595	0.643966595	0.617582193	0.593699457
31.03.1971	07:30:00	0.617582193	0	0	0	0	0
01.04.1971	07:30:00	0	0	0	0	0	0
02.04.1971	07:30:00	0	0	0	0	0	0
03.04.1971	07:30:00	0	0.643966595	0	0	0	0.617582193
04.04.1971	07:30:00	0	0	0	0	0	0
05.04.1971	07:30:00	0	0	0.643966595	2.863551465	2.863551465	0
06.04.1971	07:30:00	1.174161619	1.56599767	4.167840892	3.565655917	3.565655917	2.162890142
07.04.1971	07:30:00	0	0	0	0	0	0
08.04.1971	07:30:00	0	0	0	0	0	0
09.04.1971	07:30:00	0	0	0	0	0	0
10.04.1971	07:30:00	0	0	0	0	0	0
11.04.1971	07:30:00	0	0	0	0	0	0
12.04.1971	07:30:00	0	0	0	0	0	0
13.04.1971	07:30:00	0	0	0	0	0	0
14.04.1971	07:30:00	0	0	0	0	0	0
15.04.1971	07:30:00	0	0	0	0	0	0
16.04.1971	07:30:00	0	1.07807131	1.665007307	2.162890142	2.162890142	1.36899972
17.04.1971	07:30:00	3.364983343	2.262816675	3.465314609	2.562986113	2.562986113	0
18.04.1971	07:30:00	0	0	0	0	0	0
19.04.1971	07:30:00	0	0	0	0	0	0
20.04.1971	07:30:00	5.171660555	5.874298	5.472799523	6.075036824	3.66600572	5.372421101
21.04.1971	07:30:00	0	0	0	0	0	0
22.04.1971	07:30:00	0	0	0	0	0	0
23.04.1971	07:30:00	3.766362679	1.863710238	1.07807131	2.362815693	2.863551465	3.66600572
24.04.1971	07:30:00	17.60567043	15.00031878	11.89296749	10.18836375	12.09347978	13.99807642
25.04.1971	07:30:00	4.368598845	4.569362904	3.565655917	4.970896169	3.364983343	3.967093553
26.04.1971	07:30:00	5.171660555	3.66600572	3.465314609	4.46898035	3.465314609	3.364983343
27.04.1971	07:30:00	5.974668342	4.268218851	1.665007307	3.364983343	4.870513031	4.669746101
28.04.1971	07:30:00	0.617582193	0	0	0.617582193	2.663139914	0
29.04.1971	07:30:00	0	0	0	0	0.617582193	0
30.04.1971	07:30:00	0	0	0	0	0	0
01.05.1971	07:30:00	0	0	0	0	0	0
02.05.1971	07:30:00	0.692979055	0	0	0	0	0
03.05.1971	07:30:00	0	0	0	0	0	0
04.05.1971	07:30:00	0	0	0	0	0	0
05.05.1971	07:30:00	0	0	0	0	0	0
06.05.1971	07:30:00	0	0	0	0	0	0
07.05.1971	07:30:00	0	0	0	0	0	0
08.05.1971	07:30:00	0	0	0	0	0	0
09.05.1971	07:30:00	0.978039534	0.667815292	0.667815292	0.692979055	0.692979055	0.88522541
10.05.1971	07:30:00	0.692979055	0.797750995	0.797750995	0.692979055	0.667815292	0
11.05.1971	07:30:00	0	0	0	0	0	0
12.05.1971	07:30:00	0	0	0	0	0	0
13.05.1971	07:30:00	2.988172753	2.481381192	15.37686641	3.79836271	1.974751907	4.607503752
14.05.1971	07:30:00	10.95570367	11.55898019	19.99390522	20.99713763	16.88287021	22.602031
15.05.1971	07:30:00	4.80963373	1.270398748	0.692979055	0	0	0.720722958
16.05.1971	07:30:00	0	0	0	0	0	0
17.05.1971	07:30:00	0	0	0	0	0	0
18.05.1971	07:30:00	2.380015014	9.044222165	18.6894783	16.4813169	13.56894004	18.28806056
19.05.1971	07:30:00	0	0	0	0	0	0
20.05.1971	07:30:00	0	25.30961653	2.5827505	2.177321018	2.481381192	5.314712248
21.05.1971	07:30:00	13.16705462	5.112721579	6.122181599	5.617602284	6.122181599	6.424798079
22.05.1971	07:30:00	2.278658685	2.380015014	2.177321018	2.278658685	2.076013625	1.67148603
23.05.1971	07:30:00	6.62649172	9.849280888	9.144874259	6.928960503	7.634413821	9.446795882
24.05.1971	07:30:00	1.270398748	1.270398748	0.797750995	1.570702139	1.470178465	0.720722958
25.05.1971	07:30:00	17.28439115	9.044222165	10.65400792	10.95570367	10.65400792	14.07122993
26.05.1971	07:30:00	5.718541172	6.122181599	5.920383891	6.727323998	7.533659481	3.393396622
27.05.1971	07:30:00	6.828146858	3.899562299	5.819468286	5.415688102	5.213723505	5.011706175
28.05.1971	07:30:00	0	0	0	1.67148603	1.873556461	0
29.05.1971	07:30:00	1.873556461	1.974751907	0.978039534	0.667815292	0.692979055	1.370023563
30.05.1971	07:30:00	0	0	0	0	0	0
31.05.1971	07:30:00	0	0	0	0	0	0
01.06.1971	07:30:00	4.101911613	0.978039534	0	0.667815292	0.720722958	0
02.06.1971	07:30:00	5.011706175	0	0	0	0	0
03.06.1971	07:30:00	0	0	0	0.720722958	0.797750995	0
04.06.1971	07:30:00	4.203061693	1.974751907	0.692979055	0	0	1.370023563
05.06.1971	07:30:00	0.667815292	0	0	0.667815292	0.667815292	0
06.06.1971	07:30:00	14.47301123	9.144874259	5.819468286	6.62649172	6.021288245	8.238781584
07.06.1971	07:30:00	12.86560767	15.57769607	16.28052767	19.09086912	22.602031	20.09423494
08.06.1971	07:30:00	1.873556461	1.171551584	21.29808027	2.481381192	0.692979055	10.45285488
09.06.1971	07:30:00	12.9660932	4.80963373	13.97077769	19.09086912	12.86560767	5.314712248
10.06.1971	07:30:00	21.09745319	2.785479159	9.949888986	7.533659481	7.533659481	7.02976513
11.06.1971	07:30:00	2.380015014	7.130560929	7.93663072	14.47301123	15.67810739	10.15109001
12.06.1971	07:30:00	6.223064198	1.370023563	0.978039534	4.101911613	3.899562299	0.797750995
13.06.1971	07:30:00	4.101911613	5.314712248	4.708576084	3.697146341	3.697146341	6.424798079
14.06.1971	07:30:00	1.171551584	0.797750995	0.797750995	1.270398748	1.270398748	0.692979055
15.06.1971	07:30:00	3.393396622	2.278658685	1.772455131	1.073877368	1.171551584	1.67148603
16.06.1971	07:30:00	3.79836271	3.899562299	3.697146341	1.974751907	2.177321018	3.899562299
17.06.1971	07:30:00	3.292113718	2.684117799	2.278658685	1.370023563	1.772455131	2.177321018
18.06.1971	07:30:00	7.93663072	7.93663072	6.62649172	1.772455131	1.873556461	7.835899286
19.06.1971	07:30:00	11.2573605	9.144874259	9.648049089	7.130560929	7.735160371	9.547425208
20.06.1971	07:30:00	6.122181599	7.43289719	8.037354819	5.314712248	5.516651353	8.238781584
21.06.1971	07:30:00	0.692979055	0.692979055	0.692979055	0.692979055	0.667815292	0
22.06.1971	07:30:00	0.692979055	3.089500974	0.978039534	0.797750995	0.797750995	1.772455131
23.06.1971	07:30:00	0	0	0	0	0	0
24.06.1971	07:30:00	0	0	0	0	0	0
25.06.1971	07:30:00	0	0	0	0	0	0
26.06.1971	07:30:00	5.112721579	3.79836271	3.697146341	8.641553166	8.54087019	2.988172753
27.06.1971	07:30:00	1.073877368	1.570702139	2.5827505	0.692979055	0.692979055	1.873556461
28.06.1971	07:30:00	14.47301123	5.617602284	7.231348087	10.35227137	9.547425208	7.02976513
29.06.1971	07:30:00	1.171551584	1.974751907	1.570702139	2.076013625	1.974751907	1.873556461
30.06.1971	07:30:00	0	1.171551584	1.873556461	3.899562299	3.595913155	1.772455131
01.07.1971	07:30:00	0.978039534	0.797750995	0.692979055	0.720722958	0.720722958	0
02.07.1971	07:30:00	0	0	0	0	0	0
03.07.1971	07:30:00	0.667815292	0	0	0	0	0
04.07.1971	07:30:00	0	0	0	0	0	0
05.07.1971	07:30:00	0	0	0	0	0	0
06.07.1971	07:30:00	0	0	0	0	0	0
07.07.1971	07:30:00	0	0	0	0	0	0
08.07.1971	07:30:00	0	0	0	0	0	0
09.07.1971	07:30:00	0	0	0	0	0	0
10.07.1971	07:30:00	0	0	0	0	0	0
11.07.1971	07:30:00	0	0	0	0	0	0
12.07.1971	07:30:00	0	0	0	0	0	0
13.07.1971	07:30:00	0	0	0	0	0	0
14.07.1971	07:30:00	2.988172753	2.785479159	1.873556461	1.772455131	1.270398748	2.076013625
15.07.1971	07:30:00	0	0	0.720722958	0	0	0
16.07.1971	07:30:00	0	0	0	0	0	0
17.07.1971	07:30:00	0	0	0	0	0	0
18.07.1971	07:30:00	0	0	0	0	0	0
19.07.1971	07:30:00	0	0	0	0	0	0
20.07.1971	07:30:00	0	0	0	0	0	0
21.07.1971	07:30:00	0	0	0	0	0	0
22.07.1971	07:30:00	0	0	0	0	0	0
23.07.1971	07:30:00	0	0	0	0	0	0
24.07.1971	07:30:00	8.742229734	6.928960503	9.346161015	1.67148603	0	7.332126781
25.07.1971	07:30:00	0	0	0	0	0	0
26.07.1971	07:30:00	0	0	0	0	0	0
27.07.1971	07:30:00	0	0	0	0	0	0
28.07.1971	07:30:00	8.138071727	12.86560767	13.06657551	28.51770266	17.38476649	11.55898019
29.07.1971	07:30:00	0	0	0	0	0	0
30.07.1971	07:30:00	0	0	0	0	0	0
31.07.1971	07:30:00	0	0	0	0	0	0
01.08.1971	07:30:00	0	0	0	0	0	0
02.08.1971	07:30:00	0	0	0	0	0	0
03.08.1971	07:30:00	2.481381192	1.370023563	0	0	0	0
04.08.1971	07:30:00	0	0	0	0	0	0
05.08.1971	07:30:00	0	0	0	0	0	0
06.08.1971	07:30:00	0	0	0	0	0	0
07.08.1971	07:30:00	0	0	0	0	0	0
08.08.1971	07:30:00	3.292113718	2.076013625	0.720722958	0.88522541	0.667815292	1.171551584
09.08.1971	07:30:00	0	0	0	0	0	0
10.08.1971	07:30:00	0	0	0	0	0	0
11.08.1971	07:30:00	0.88522541	0	0	0	0	0.720722958
12.08.1971	07:30:00	0	0	0	0	0	0
13.08.1971	07:30:00	0	0	0	0	0	0
14.08.1971	07:30:00	22.20083781	10.65400792	10.65400792	11.55898019	10.7545776	9.446795882
15.08.1971	07:30:00	0	0	0	0	0	0
16.08.1971	07:30:00	0	0	0	0	0	0
17.08.1971	07:30:00	0	0	0	0	0	0
18.08.1971	07:30:00	0	0	0	0	0	0
19.08.1971	07:30:00	0	0	0	0	0	0
20.08.1971	07:30:00	0	0	0	0	0	0
21.08.1971	07:30:00	8.238781584	8.339484526	7.231348087	7.533659481	7.93663072	8.238781584
22.08.1971	07:30:00	2.684117799	4.101911613	3.190814944	4.607503752	5.213723505	2.380015014
23.08.1971	07:30:00	8.742229734	7.43289719	15.97932757	17.78624887	25.10908059	7.231348087
24.08.1971	07:30:00	0.720722958	0.720722958	0.797750995	0.692979055	0.720722958	0
25.08.1971	07:30:00	12.46363231	0	10.5534337	7.332126781	3.089500974	10.65400792
26.08.1971	07:30:00	5.516651353	3.494663197	2.380015014	2.177321018	1.370023563	1.67148603
27.08.1971	07:30:00	0	1.470178465	0.88522541	1.570702139	0.720722958	0
28.08.1971	07:30:00	0	0	0	0	0	0
29.08.1971	07:30:00	0	0	0	0	0	0
30.08.1971	07:30:00	2.177321018	1.67148603	1.073877368	2.481381192	0.797750995	1.370023563
31.08.1971	07:30:00	1.67148603	0.88522541	0.720722958	2.278658685	0	0
01.09.1971	07:30:00	0	0	0	0	0	0
02.09.1971	07:30:00	0.667815292	0.88522541	0.797750995	1.171551584	1.171551584	0
03.09.1971	07:30:00	0	0	0	0	0	0
04.09.1971	07:30:00	0	0	0	0	0	0
05.09.1971	07:30:00	0	0	0	0	0	0
06.09.1971	07:30:00	0	0	0	0	0	0
07.09.1971	07:30:00	0	0	0	0	0	0
08.09.1971	07:30:00	0	0	0	0	0	0
09.09.1971	07:30:00	3.697146341	3.899562299	2.5827505	5.617602284	5.819468286	4.80963373
10.09.1971	07:30:00	3.79836271	5.516651353	6.525649819	7.130560929	6.928960503	5.920383891
11.09.1971	07:30:00	1.470178465	1.073877368	1.370023563	1.171551584	1.171551584	0.978039534
12.09.1971	07:30:00	2.380015014	2.177321018	1.570702139	3.089500974	2.988172753	1.570702139
13.09.1971	07:30:00	0	0	0.720722958	0	0	0
14.09.1971	07:30:00	1.270398748	0.797750995	1.67148603	0.978039534	1.073877368	0
15.09.1971	07:30:00	1.370023563	0.797750995	1.171551584	0.692979055	0.692979055	0
16.09.1971	07:30:00	0	0.692979055	0	1.470178465	1.570702139	0
17.09.1971	07:30:00	0	0	0	0	0	0
18.09.1971	07:30:00	8.037354819	7.735160371	7.634413821	7.634413821	7.332126781	8.238781584
19.09.1971	07:30:00	0	0	0	0	0	0
20.09.1971	07:30:00	0	0	0	0	0	0
21.09.1971	07:30:00	0	0	0	0	0	0
22.09.1971	07:30:00	0	0	0	0	0	0
23.09.1971	07:30:00	2.076013625	2.380015014	2.380015014	2.481381192	2.5827505	3.190814944
24.09.1971	07:30:00	2.076013625	0.667815292	2.988172753	6.828146858	6.525649819	1.370023563
25.09.1971	07:30:00	2.278658685	0.88522541	1.270398748	1.570702139	1.772455131	1.570702139
26.09.1971	07:30:00	0	0	0.692979055	0	0	0
27.09.1971	07:30:00	4.80963373	3.697146341	3.393396622	3.190814944	2.988172753	3.79836271
28.09.1971	07:30:00	0	0	0.692979055	0	0	0
29.09.1971	07:30:00	1.171551584	0.720722958	0.667815292	1.270398748	1.171551584	0.692979055
30.09.1971	07:30:00	0	0	0	0	0	0
01.10.1971	07:30:00	0	0	0	0	0	0
02.10.1971	07:30:00	0	0	0	0	0	0
03.10.1971	07:30:00	0	0	0	0	0	0
04.10.1971	07:30:00	0.797750995	0.720722958	0.692979055	1.270398748	2.988172753	0.88522541
05.10.1971	07:30:00	0	0	0	0	0	0
06.10.1971	07:30:00	0	0	0	0	0	0
07.10.1971	07:30:00	0	0	0	0	0	0
08.10.1971	07:30:00	0	0	0	0	0	0
09.10.1971	07:30:00	0	0	0	0	0	0
10.10.1971	07:30:00	0	0	0	0	0	0
11.10.1971	07:30:00	0	0	0	0	0	0
12.10.1971	07:30:00	0	0	0	0	0	0
13.10.1971	07:30:00	12.86560767	10.5534337	10.7545776	12.66462673	10.65400792	10.15109001
14.10.1971	07:30:00	11.05626018	10.050492	11.2573605	14.47301123	14.17167937	10.95570367
15.10.1971	07:30:00	0	0.667815292	0	0	0	0
16.10.1971	07:30:00	0	0	0	0	0	0
17.10.1971	07:30:00	0	0	0	0	0	0
18.10.1971	07:30:00	0	0	0	0	0	0
19.10.1971	07:30:00	0	0	0	0	0	0
20.10.1971	07:30:00	0	1.974751907	2.380015014	2.785479159	2.684117799	1.974751907
21.10.1971	07:30:00	0	4.203061693	3.393396622	4.101911613	3.899562299	2.380015014
22.10.1971	07:30:00	0	0	0	0	0	0
23.10.1971	07:30:00	0	0	0	0	0	0
24.10.1971	07:30:00	0	0	0	0	0	0
25.10.1971	07:30:00	0	0	0	0	0	0
26.10.1971	07:30:00	0	0	0	0	0	0
27.10.1971	07:30:00	0	0	0	0	0	0
28.10.1971	07:30:00	0	0	0	0	0	0
29.10.1971	07:30:00	0	0	0	0	0	0
30.10.1971	07:30:00	0	0	0	0	0	0
31.10.1971	07:30:00	0	0	0	0	0	0
01.11.1971	07:30:00	0.717480261	0.593699457	0.617582193	0.593699457	0.593699457	0
02.11.1971	07:30:00	0	0	0	0	0	0
03.11.1971	07:30:00	0	0	0	0	0	0
04.11.1971	07:30:00	0	0	0	0	0	0
05.11.1971	07:30:00	0	0	0	0	0	0
06.11.1971	07:30:00	0	0	0	0	0	0
07.11.1971	07:30:00	0	0	0	0	0	0
08.11.1971	07:30:00	0	0	0	0	0	0
09.11.1971	07:30:00	0.617582193	1.271227227	0.717480261	0.801360808	0.801360808	1.07807131
10.11.1971	07:30:00	10.99058793	14.29876102	12.89547276	13.29643711	13.29643711	11.89296749
11.11.1971	07:30:00	0	1.764261312	1.36899972	0.890741403	0.983371967	1.764261312
12.11.1971	07:30:00	1.591393636	1.168946893	1.412593455	1.412593455	1.501023194	1.326834926
13.11.1971	07:30:00	0	0.643966595	0.643966595	0.593699457	0.593699457	0.643966595
14.11.1971	07:30:00	4.368598845	2.562986113	2.462875389	2.063050667	1.963316409	1.665007307
15.11.1971	07:30:00	0.643966595	0.717480261	1.174161619	0.717480261	0.801360808	0
16.11.1971	07:30:00	3.866725628	0	5.171660555	5.272041395	5.472799523	4.870513031
17.11.1971	07:30:00	1.963316409	4.970896169	1.764261312	3.766362679	3.66600572	1.36899972
18.11.1971	07:30:00	32.22759676	35.73157321	39.53552806	39.73572695	39.23522808	34.53024893
19.11.1971	07:30:00	2.444812697	2.251597368	3.718632466	2.444812697	2.348051671	2.73656317
20.11.1971	07:30:00	0	0	1.063958636	0	0	0
21.11.1971	07:30:00	4.41075579	1.10297199	0	1.96463771	2.059820502	1.063958636
22.11.1971	07:30:00	0	0.617582193	0	0	0	0.801360808
23.11.1971	07:30:00	5.673552013	3.66600572	1.863710238	2.562986113	2.362815693	0
24.11.1971	07:30:00	2.155499678	1.96463771	2.834208074	2.834208074	2.932014015	2.932014015
25.11.1971	07:30:00	1.063958636	1.063958636	1.063958636	1.063958636	1.063958636	0
26.11.1971	07:30:00	0	0.643966595	0.593699457	0.801360808	0.890741403	0
