# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1990-05-02 07:30	15.050936226789666	54.05881588719204	1.2940024646307055E-43	25.244038442398633	200.0
1990-05-03 07:30	15.050936226789666	84.23754054676455	6.470012323153528E-44	12.622019221199317	167.07045815323545
1990-05-04 07:30	15.050936226789666	116.71264820172296	3.235006161576764E-44	19.134034086355914	200.0
1990-05-05 07:30	15.050936226789666	151.28963603514455	1.617503080788382E-44	9.567017043177957	171.73102396485547
1990-05-06 07:30	15.050936226789666	171.39341552932555	8.08751540394191E-45	4.7835085215889785	101.30959248757735
1990-05-07 07:30	15.050936226789666	177.0606428755669	4.043757701970955E-45	2.3917542607944893	48.97509547118187
1990-05-08 07:30	15.050936226789666	119.10418256168921	2.0218788509854774E-45	1.1958771303972446	34.83376287922545
1990-05-09 07:30	15.050936226789666	97.05187420847422	1.0109394254927387E-45	0.5979385651986223	22.29033971958986
1990-05-10 07:30	15.050936226789666	61.689263780468835	5.0546971274636935E-46	0.29896928259931116	35.559297339121024
1990-05-11 07:30	15.050936226789666	46.06702296447776	2.5273485637318468E-46	0.14948464129965558	34.38364351983931
1990-05-12 07:30	15.050936226789666	41.322458349482254	1.2636742818659234E-46	0.07474232064982779	27.730788152716066
1990-05-13 07:30	15.050936226789666	63.85113375188433	6.318371409329617E-47	0.037371160324913895	20.677613159154866
1990-05-14 07:30	15.050936226789666	67.05692241715698	3.1591857046648085E-47	0.018685580162456947	20.257348754867962
1990-05-15 07:30	15.050936226789666	90.03811882944889	1.5795928523324042E-47	0.009342790081228474	67.18166292541908
1990-05-16 07:30	15.050936226789666	98.54903908425119	7.897964261662021E-48	0.004671395040614237	82.70683484116789
1990-05-17 07:30	15.050936226789666	146.61548957125612	3.9489821308310106E-48	0.0023356975203071184	47.60047577721987
1990-05-18 07:30	15.050936226789666	170.86949308938392	1.9744910654155053E-48	0.0011678487601535592	19.399800126793743
1990-05-19 07:30	15.050936226789666	175.71055595453575	9.872455327077526E-49	5.839243800767796E-4	6.506143292999816
1990-05-20 07:30	15.050936226789666	128.92372943412153	4.936227663538763E-49	2.919621900383898E-4	5.183026522888393
1990-05-21 07:30	15.050936226789666	74.21466019509123	2.4681138317693816E-49	1.459810950191949E-4	9.05926292779716
1990-05-22 07:30	15.050936226789666	49.06989050675001	1.2340569158846908E-49	7.299054750959745E-5	7.420789496341663
1990-05-23 07:30	15.050936226789666	41.56036362747944	6.170284579423454E-50	3.6495273754798725E-5	6.631640963974318
1990-05-24 07:30	15.050936226789666	0.0	0.0	1.8247636877399363E-5	6.631640963974318
1990-05-25 07:30	15.050936226789666	52.649955281788095	14.81666565	14.816674773818438	6.201595212689307
1990-05-26 07:30	15.050936226789666	67.88321569057032	7.408332825	7.408337386909219	17.905049422118985
1990-05-27 07:30	15.050936226789666	92.69548328762055	3.7041664125	3.7041686934546094	16.595042319274135
